varian,skenario,s,pct_pdb,pct_komp_tk,pi_maks_pct
epsilon x0.5,Gula (65),0.5,2.1729660179238173,1.5282106403713775,125.71404406457263
epsilon x0.5,Gula (65),1.0,8.00406621850358,6.060969185033601,171.8281828459045
epsilon x0.5,Tepung-terigu dst (61),0.5,1.46574839985365,1.0970300239688024,82.87768037035217
epsilon x0.5,Tepung-terigu dst (61),1.0,5.479752952719028,4.376800389670035,171.8281828459045
epsilon x0.5,Kakao (23),0.5,0.4349863246039678,0.2703124066089244,20.330533847536092
epsilon x0.5,Kakao (23),1.0,1.4011414130613904,0.885271862288088,46.37873337950875
epsilon x0.5,Olahan buah-sayur (57),0.5,0.10783984103993671,0.0535605984624116,49.609406348659405
epsilon x0.5,Olahan buah-sayur (57),1.0,0.32607304098825457,0.16789051447778366,134.1707299563315
epsilon x0.5,Garam (50),0.5,0.07034981891835562,0.04296904067963706,171.8281828459045
epsilon x0.5,Garam (50),1.0,0.2871503129315097,0.18607820939916236,171.8281828459045
epsilon x0.5,BUNDEL hasil saringan,0.5,2.642515277736462,1.8054383081001206,171.8281828459045
epsilon x0.5,BUNDEL hasil saringan,1.0,9.163968602670629,6.871751672396758,171.8281828459045
epsilon x1.5,Gandum (9),0.5,0.268437538912257,0.16790618755048536,171.8281828459045
epsilon x1.5,Gandum (9),1.0,0.5415954981885204,0.3725924230546117,171.8281828459045
epsilon x1.5,Kedelai (7),0.5,0.2592008399129713,0.13198280281073926,171.8281828459045
epsilon x1.5,Kedelai (7),1.0,0.6274482290057225,0.36998036551636665,171.8281828459045
epsilon x1.5,Gula (65),0.5,2.1729660179238173,1.5282106403713775,31.17553998837659
epsilon x1.5,Gula (65),1.0,8.00406621850358,6.060969185033601,78.7004491388878
epsilon x1.5,Tepung-terigu dst (61),0.5,1.46574839985365,1.0970300239688024,22.28886142218689
epsilon x1.5,Tepung-terigu dst (61),1.0,5.479752952719028,4.376800389670035,53.74161961507726
epsilon x1.5,Kakao (23),0.5,0.4349863246039678,0.2703124066089244,6.363335424644023
epsilon x1.5,Kakao (23),1.0,1.4011414130613904,0.885271862288088,13.542729001616284
epsilon x1.5,Olahan buah-sayur (57),0.5,0.10783984103993671,0.0535605984624116,14.37197830636332
epsilon x1.5,Olahan buah-sayur (57),1.0,0.32607304098825457,0.16789051447778366,32.79371983132946
epsilon x1.5,Garam (50),0.5,0.07034981891835562,0.04296904067963706,54.40482638403174
epsilon x1.5,Garam (50),1.0,0.2871503129315097,0.18607820939916236,165.08757174423639
epsilon x1.5,BUNDEL hasil saringan,0.5,2.642515277736462,1.8054383081001206,171.8281828459045
epsilon x1.5,BUNDEL hasil saringan,1.0,9.163968602670629,6.871751672396758,171.8281828459045
lambda=0.5,Gandum (9),0.5,0.268437538912257,0.16790618755048536,164.7510111457209
lambda=0.5,Gandum (9),1.0,0.5415954981885204,0.3725924230546117,171.8281828459045
lambda=0.5,Kedelai (7),0.5,0.2592008399129713,0.13198280281073926,124.97934763663245
lambda=0.5,Kedelai (7),1.0,0.6274482290057225,0.36998036551636665,171.8281828459045
lambda=0.5,Gula (65),0.5,2.1729660179238173,1.5282106403713775,22.571540803972056
lambda=0.5,Gula (65),1.0,8.00406621850358,6.060969185033601,54.55897645770153
lambda=0.5,Tepung-terigu dst (61),0.5,1.46574839985365,1.0970300239688024,16.28941241199393
lambda=0.5,Tepung-terigu dst (61),1.0,5.479752952719028,4.376800389670035,38.06817645849938
lambda=0.5,Kakao (23),0.5,0.4349863246039678,0.2703124066089244,4.735512184272528
lambda=0.5,Kakao (23),1.0,1.4011414130613904,0.885271862288088,9.994126760943933
lambda=0.5,Olahan buah-sayur (57),0.5,0.10783984103993671,0.0535605984624116,10.596077691351002
lambda=0.5,Olahan buah-sayur (57),1.0,0.32607304098825457,0.16789051447778366,23.70383181796023
lambda=0.5,Garam (50),0.5,0.07034981891835562,0.04296904067963706,38.5146323171925
lambda=0.5,Garam (50),1.0,0.2871503129315097,0.18607820939916236,107.75047488962545
lambda=0.5,BUNDEL hasil saringan,0.5,2.642515277736462,1.8054383081001206,164.7510111457209
lambda=0.5,BUNDEL hasil saringan,1.0,9.163968602670629,6.871751672396758,171.8281828459045
subst-sempurna,Gandum (9),0.5,0.26768353222022045,0.16746333287070927,171.8281828459045
subst-sempurna,Gandum (9),1.0,0.5353881201509496,0.364491563048577,171.8281828459045
subst-sempurna,Kedelai (7),0.5,0.24552996152915482,0.12472819276540621,171.8281828459045
subst-sempurna,Kedelai (7),1.0,0.4912299354329668,0.26428118777138593,171.8281828459045
subst-sempurna,Gula (65),0.5,1.8787738872044177,1.3177135850919484,50.23782615059784
subst-sempurna,Gula (65),1.0,3.7597906028386574,2.6863472782901114,138.88477203652337
subst-sempurna,Tepung-terigu dst (61),0.5,1.2632305432465276,0.9429869448993111,35.23227439126806
subst-sempurna,Tepung-terigu dst (61),1.0,2.527982437574996,1.9181934491050854,90.62821350575322
subst-sempurna,Kakao (23),0.5,0.38008346382084485,0.23598937071217888,9.695275125018977
subst-sempurna,Kakao (23),1.0,0.7606625429998829,0.47520586211441895,20.987079219026008
subst-sempurna,Olahan buah-sayur (57),0.5,0.0964299810525756,0.047819525497100855,22.314924007113458
subst-sempurna,Olahan buah-sayur (57),1.0,0.1929761440680588,0.09703815101747192,53.02638006446192
subst-sempurna,Garam (50),0.5,0.05996146153666603,0.036557933727055285,91.86303365967031
subst-sempurna,Garam (50),1.0,0.11999312460580416,0.07397793678456409,171.8281828459045
subst-sempurna,BUNDEL hasil saringan,0.5,2.330210259637369,1.5828459646092141,171.8281828459045
subst-sempurna,BUNDEL hasil saringan,1.0,4.662868794214337,3.2670383861504333,171.8281828459045
kaskade-ketat,Gandum (9),0.5,55.408508423058734,42.81213403438542,171.8281828459045
kaskade-ketat,Gandum (9),1.0,99.99999999999991,99.99999999733983,171.8281828459045
kaskade-ketat,Kedelai (7),0.5,45.94007263474228,34.52550018846683,171.8281828459045
kaskade-ketat,Kedelai (7),1.0,99.89727522395798,99.23857450524474,171.8281828459045
kaskade-ketat,Gula (65),0.5,20.885939624758517,14.865112485795729,50.23782615059784
kaskade-ketat,Gula (65),1.0,75.07826977873503,62.75269812057177,138.88477203652337
kaskade-ketat,Tepung-terigu dst (61),0.5,23.115978884242367,16.519701507294055,35.23227439126806
kaskade-ketat,Tepung-terigu dst (61),1.0,79.4978296953201,67.57926553828463,90.62821350575322
kaskade-ketat,Kakao (23),0.5,10.03559905500783,7.008657367501752,9.695275125018977
kaskade-ketat,Kakao (23),1.0,32.310996816953946,23.51748300945921,20.987079219026008
kaskade-ketat,Olahan buah-sayur (57),0.5,19.64565495591291,13.950718182511341,22.314924007113458
kaskade-ketat,Olahan buah-sayur (57),1.0,58.94779213484222,46.07987826154685,53.02638006446192
kaskade-ketat,Garam (50),0.5,0.07034981891835562,0.04296904067963706,91.86303365967031
kaskade-ketat,Garam (50),1.0,0.2871503129315097,0.18607820939916236,171.8281828459045
kaskade-ketat,BUNDEL hasil saringan,0.5,55.408508423058734,42.81213403438542,171.8281828459045
kaskade-ketat,BUNDEL hasil saringan,1.0,99.99999999999991,99.99999999733983,171.8281828459045
tanpa-exempt,Gandum (9),0.5,2.548459889313938,1.4020198966833741,171.8281828459045
tanpa-exempt,Gandum (9),1.0,5.079220536719813,3.328449547710617,171.8281828459045
tanpa-exempt,Kedelai (7),0.5,0.2592008399129713,0.13198280281073926,171.8281828459045
tanpa-exempt,Kedelai (7),1.0,0.6274482290057225,0.36998036551636665,171.8281828459045
